,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
40,40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,471.0,471.0,0.0,351.9981,2336.9000000000005,47.84190000000001
41,41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,0.1,427.0473,391.3208,362.1348,338.5392,319.8881,305.6164,295.1553,287.9387,283.456,281.3194,281.3194,283.456,287.9387,295.1553,305.6164,319.8881,338.5392,362.1348,391.3208,427.0473,471.0,471.0,351.9981,134.8766,1984.9019000000003,47.84190000000001
42,42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,,,,,,,,,,,,,,,,,,,,,0.2,432.4361,401.8294,377.1073,356.9875,340.6575,327.5936,317.4535,310.0122,305.124,302.7008,302.7008,305.124,310.0122,317.4535,327.5936,340.6575,356.9875,377.1073,401.8294,432.4361,473.0,473.0,486.8747,143.65019999999998,1850.0253,47.84190000000001
43,43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,0.3,435.8137,406.7421,383.6339,365.1215,350.3101,338.6042,329.605,323.0473,318.7597,316.6398,316.6398,318.7597,323.0473,329.605,338.6042,350.3101,365.1215,383.6339,406.7421,435.8137,473.0,473.0,630.5249,189.9868,1706.3751000000002,47.84190000000001
44,44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,0.4,436.7746,408.683,386.5631,369.0208,355.1278,344.2531,335.964,329.9662,326.0652,324.1426,324.1426,326.0652,329.9662,335.964,344.2531,355.1278,369.0208,386.5631,408.683,436.7746,473.0,471.0,820.5117,224.49869999999987,1516.3883,47.84190000000001
45,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,,,,,,,,,,,,0.5,437.2501,409.6451,388.019,370.9657,357.54,347.0919,339.17,333.462,329.7583,327.929,327.9105,329.6993,333.3519,338.9908,346.8179,357.1374,370.3918,387.2204,408.5534,435.7724,473.0,473.0,1045.0104,245.09490000000005,1291.8896000000002,47.84190000000001
46,46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,0.6,437.4859,410.1217,388.7396,371.9271,358.7304,348.4901,340.7455,335.1762,331.5668,329.7842,329.7658,331.5128,335.0908,340.6353,348.3645,358.6004,371.8049,388.6368,410.0479,437.4475,473.0,471.0,1290.1053,255.4963,1046.7947,47.84190000000001
47,47,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,0.7,437.6019,410.3566,389.0951,372.4023,359.3206,349.1861,341.5337,336.0387,332.4813,330.7246,330.7017,332.4096,335.9088,341.3297,348.8848,358.8908,371.8039,388.2766,409.2509,436.1171,473.0,473.0,1545.6016,261.2732000000001,791.2984000000001,47.84190000000001
48,48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,,,,,,,,,,,,,,,,,,,,,,0.8,437.6592,410.4724,389.2699,372.635,359.6079,349.5225,341.9112,336.4477,332.9113,331.1658,331.1465,332.8549,336.3584,341.7963,349.3916,359.4726,372.5078,389.1629,410.3955,437.6193,473.0,473.0,1806.8748,264.2226999999998,530.0252,47.84190000000001
49,49,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,0.9,437.6874,410.5294,389.3565,372.7515,359.7538,349.6967,342.1121,336.6729,333.1583,331.4313,331.4266,333.1448,336.6519,342.0857,349.6674,359.7244,372.7246,389.3344,410.5138,437.6794,473.0,473.0,2071.0975,265.80250000000024,265.80250000000024,47.84190000000001
50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,471.0,0.0,352.188,2334.5255000000006,47.78019999999998
51,51,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,,,,,,,,,,,,,,,,,,,,,,0.1,428.5462,392.4484,362.9761,339.1559,320.3294,305.923,295.3617,288.0728,283.5402,281.3703,281.349,283.4727,287.9477,295.16,305.6187,319.8893,338.5398,362.135,391.3209,427.0473,473.0,473.0,352.188,136.55830000000003,1982.3375000000003,47.78019999999998
52,52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,,,,,,,,,,,,,,,,,,,,,,0.2,433.9674,403.0232,378.0475,357.7308,341.2446,328.0554,317.8149,310.2946,305.3467,302.8824,302.8605,305.2827,310.1934,317.6849,327.9076,341.0923,357.5881,377.9278,402.9375,433.9229,473.0,471.0,488.7463,145.12929999999994,1845.7792000000004,47.78019999999998
53,53,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,0.3,435.8704,406.8532,383.7932,365.3195,350.5352,338.8445,329.8498,323.2875,318.9883,316.8507,316.8261,318.9116,323.1495,329.6349,338.5303,350.0913,364.7069,382.9619,405.7377,434.3802,472.0,471.0,633.8756,190.0653000000001,1700.6499000000003,47.78019999999998
54,54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,0.4,436.0535,408.1726,386.2161,368.801,355.0051,344.2013,335.9597,329.9881,326.0936,324.1592,324.1296,326.0043,329.8384,335.7483,343.9256,354.6606,368.3795,385.7035,407.5453,435.2723,473.0,473.0,823.9409,224.1078,1510.5846,47.78019999999998
55,55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,,,,,,,,,,,,,,,,,,,,,,0.5,437.235,409.6158,387.9775,370.9147,357.4825,347.0302,339.1056,333.3956,329.6904,327.861,327.8466,329.6485,333.3297,339.0214,346.9351,357.385,370.8239,387.9016,409.5616,437.207,473.0,472.0,1048.0487,244.6199999999999,1286.4768,47.78019999999998
56,56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,0.6,437.4812,410.1125,388.7262,371.9103,358.7113,348.4704,340.7271,335.1613,331.5572,329.7811,329.7685,331.5179,335.0911,340.6184,348.3123,358.489,371.6042,388.3113,409.5557,436.7368,473.0,473.0,1292.6687,255.82180000000017,1041.8568000000002,47.78019999999998
57,57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,,,,,,,,,,,,,,,,,,,,,,0.7,437.6006,410.354,389.0913,372.3973,359.3146,349.1795,341.527,336.0329,332.4785,330.7286,330.7187,332.4496,335.9871,341.4679,349.1123,359.2452,372.3321,389.0364,410.3146,437.5802,473.0,471.0,1548.4905,261.051,786.0350000000001,47.78019999999998
58,58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,,,,,,,,,,,,,,,,,,,,,,0.8,437.6595,410.4731,389.2716,372.6383,359.6138,349.5322,341.9258,336.468,332.9374,331.1955,331.1748,332.8718,336.3478,341.7339,349.2443,359.1977,372.0524,388.4635,409.3749,436.1786,471.0,471.0,1809.5415,262.0638000000001,524.9840000000002,47.78019999999998
59,59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,0.9,436.2112,409.4404,388.5611,372.18,359.3514,349.4183,341.9201,336.5362,333.0505,331.3297,331.3109,332.9955,336.4491,341.8079,349.2903,359.219,372.0555,388.4562,409.365,436.1721,473.0,473.0,2071.6053,262.9202,262.9202,47.78019999999998
60,60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,288.0,406.0,0.0,391.2128,1936.0921,35.879999999999995
61,61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,0.1,285.0016,282.3696,280.123,278.2721,276.8154,275.7431,275.0469,274.7353,274.8513,275.4917,276.824,279.0973,282.6429,287.861,295.192,305.0779,317.9239,334.0796,353.8617,377.6394,298.0,473.0,391.2128,207.2368,1544.8793,35.879999999999995
62,62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,0.2,293.6403,289.8844,286.7399,284.2221,282.3519,281.1577,280.6822,280.991,282.1827,284.3989,287.8316,292.7265,299.3832,308.1506,319.4214,333.6318,351.2784,372.9675,399.5233,432.1902,312.0,319.0,598.4496,91.63170000000002,1337.6425,35.879999999999995
63,63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,0.3,305.6859,300.3553,295.9929,292.5963,290.1646,288.692,288.1632,288.5487,289.799,291.8347,294.5368,297.7381,301.2221,304.7349,308.0139,310.8321,313.0539,314.6891,315.9338,317.1815,473.0,473.0,690.0813,120.7188,1246.0108,35.879999999999995
64,64,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,0.4,430.7627,396.8813,369.5598,347.7497,330.7407,317.9453,308.8072,302.7895,299.4063,298.2687,299.128,301.9029,306.6867,313.7353,323.4385,336.285,352.8387,373.7498,399.8365,432.2795,471.0,473.0,810.8001,118.1852,1125.292,35.879999999999995
65,65,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,0.5,433.6124,404.2146,380.7294,361.8498,346.7282,334.8014,325.6871,319.1215,314.9233,312.9729,313.2028,315.595,320.1841,327.064,336.402,348.4612,363.638,382.5239,406.0074,435.4499,404.0,274.0,928.9853,120.10339999999997,1007.1068,35.879999999999995
66,66,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,0.6,384.6594,369.3855,357.1444,347.2063,339.0764,332.4393,327.1075,322.9679,319.9293,317.8756,316.6277,315.9186,315.3879,314.5964,313.0668,310.3462,306.084,300.1115,292.5048,283.6073,471.0,336.0,1049.0887,178.327,887.0034,35.879999999999995
67,67,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,0.7,434.0186,405.103,382.2163,364.0384,349.6443,338.33,329.5226,322.7387,317.5713,313.6896,310.8441,308.8699,307.687,307.2951,307.7611,309.2006,311.756,315.5749,320.7974,327.5568,425.0,271.0,1227.4157,209.1337000000001,708.6764000000001,35.879999999999995
68,68,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,0.8,400.7126,381.5632,366.2135,353.7221,343.4237,334.8513,327.6778,321.6698,316.6476,312.4536,308.9293,305.8993,303.1659,300.513,297.7188,294.579,290.9343,286.6986,281.8792,276.5825,470.0,317.0,1436.5494,243.91789999999992,499.5427,35.879999999999995
69,69,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,0.9,433.5545,405.0487,382.4055,364.2648,349.6762,337.9323,328.4786,320.8678,314.7396,309.8131,305.8843,302.8237,300.5716,299.1298,298.5467,298.8991,300.2705,302.7319,306.3291,311.0823,448.0,272.0,1680.4673,255.62480000000005,255.62480000000005,35.879999999999995
70,70,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,471.0,472.0,0.0,351.8481,2669.7244,41.88510000000002
71,71,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,,,,,,,,,,,,,,,,,,,,,,,0.1,427.0473,391.3208,362.1349,338.5395,319.8887,305.6175,295.1577,287.9432,283.4643,281.3342,281.3448,283.4981,288.0058,295.2585,305.7697,320.1088,338.8477,362.5556,391.8848,427.7969,471.0,473.0,351.8481,134.4316,2317.8763,41.88510000000002
72,72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,,,,,,,,,,,,,,,,,,,,,,,0.2,432.437,401.8313,377.1107,356.9932,340.6667,327.6078,317.4752,310.0448,305.1722,302.7709,302.8014,305.2666,310.2114,317.7282,327.9673,341.1594,357.6538,377.9842,402.9784,433.9443,472.0,317.0,486.2797,135.67400000000004,2183.4447,41.88510000000002
73,73,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,,,,,,,,,,,,,,,,,,,,,,,0.3,435.074,406.1936,383.2265,364.8119,350.0517,338.3351,329.2313,322.4169,317.6243,314.6021,313.0847,312.7731,313.3282,314.381,315.562,316.5474,317.1161,317.206,316.9545,316.7089,433.0,274.0,621.9537,196.8463,2047.7707,41.88510000000002
74,74,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,,,,,,,,,,,,,,,,,,,,,,,0.4,406.814,386.2223,369.7746,356.4647,345.5858,336.6394,329.2697,323.2128,318.2557,314.2047,310.8645,308.0257,305.4632,302.9433,300.2398,297.1559,293.5494,289.356,284.6042,279.4177,471.0,274.0,818.8,253.6219000000001,1850.9244,41.88510000000002
75,75,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,0.5,434.541,406.0821,383.5123,365.4471,350.9194,339.2096,329.7515,322.0821,315.8141,310.6213,306.2306,302.4149,298.9883,295.8014,292.738,289.7122,286.6667,283.5703,280.4158,277.2162,458.0,272.0,1072.4219,298.8025,1597.3025,41.88510000000002
76,76,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,,,,,,,,,,,,,,,,0.6,425.4138,399.9081,379.5692,363.1072,349.6202,338.4583,329.1415,321.3051,314.6641,308.9891,304.0897,299.8046,295.9952,292.5428,289.3465,286.3228,283.4052,280.5432,277.7017,274.8581,471.0,273.0,1371.2244,315.9214999999999,1298.5,41.88510000000002
77,77,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,0.7,434.8342,406.6128,384.1666,366.0646,351.3142,339.196,329.168,320.8102,313.7899,307.8406,302.7472,298.3364,294.468,291.0289,287.9275,285.0893,282.4531,279.9675,277.5886,275.2779,465.0,275.0,1687.1459,325.5597,982.5785,41.88510000000002
78,78,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,,,,,,,,,,,,,,,,,,,,,,,0.8,430.5609,403.6452,382.1886,364.8142,350.5659,338.758,328.8865,320.5718,313.5221,307.5089,302.35,297.8978,294.0321,290.6537,287.6802,285.0425,282.681,280.5432,278.5805,276.7475,473.0,276.0,2012.7056,327.54409999999984,657.0188,41.88510000000002
79,79,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,,,,,,,,,,,,,,,,,,,,,,,0.9,436.3863,407.8388,385.131,366.7973,351.8265,339.4919,329.253,320.6973,313.5035,307.4177,302.2384,297.8039,293.9847,290.6759,287.7917,285.2607,283.0223,281.0234,279.216,277.5555,467.0,273.0,2340.2497,329.4747000000002,329.4747000000002,41.88510000000002
80,80,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,473.0,0.0,351.8898,2691.6009,42.0992
81,81,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,,,,,,,,,,,,,,,,,,,,,,,0.1,428.5462,392.4485,362.9763,339.1565,320.3305,305.9254,295.3664,288.0818,283.5568,281.3999,281.3999,283.5568,288.0818,295.3664,305.9254,320.3305,339.1565,362.9763,392.4485,428.5462,471.0,473.0,351.8898,134.56300000000005,2339.7111,42.0992
82,82,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,,,,,,,,,,,,,,,,,,,,,,,0.2,432.484,401.9227,377.2404,357.1519,340.8436,327.7922,317.6578,310.2192,305.335,302.9215,302.9411,305.3973,310.3351,317.8456,328.0775,341.2599,357.7409,378.0538,403.0268,433.969,473.0,312.0,486.4528,137.1259,2205.1481,42.0992
83,83,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,,,,,,,,,,,,,,,,,,,,,,,0.3,435.829,406.7714,383.6725,365.1586,350.3231,338.5492,329.4003,322.5471,317.7157,314.6468,313.0655,312.6609,313.0795,313.9356,314.8407,315.4512,315.5271,314.9901,313.9655,312.7933,436.0,272.0,623.5787,202.6814,2068.0222,42.0992
84,84,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,,,,,,,,,,,,,,,,,,,,,,,0.4,409.0934,387.952,371.0761,357.429,346.283,337.1234,329.5806,323.378,318.2917,314.1187,310.6558,307.6883,304.9877,302.3194,299.4573,296.2054,292.4216,288.04,283.0853,277.6739,469.0,274.0,826.2601,258.36030000000005,1865.3408,42.0992
85,85,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,,,,,,,,,,,,,,,,,,,,,,,0.5,433.1219,405.1041,382.8718,365.0586,350.7082,339.1099,329.7075,322.0485,315.7566,310.5167,306.0657,302.1859,298.6998,295.4658,292.3745,289.3454,286.3246,283.2816,280.2065,277.1062,458.0,274.0,1084.6204,298.7121,1606.9805,42.0992
86,86,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,,,,,,,,,,,,,,,,,,,,,,,0.6,425.3816,399.8458,379.4809,362.9986,349.4976,338.3278,329.0078,321.1723,314.5363,308.8715,303.9907,299.7376,295.9807,292.6095,289.5321,286.6734,283.9736,281.3864,278.8773,276.4212,469.0,272.0,1383.3325,313.28009999999995,1308.2684,42.0992
87,87,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,,,,,,,,,,,,,,,,,,,,,,,0.7,433.3436,405.497,383.3344,365.4495,350.8653,338.8734,328.9412,320.656,313.6915,307.7855,302.7254,298.3374,294.4788,291.0314,287.8969,284.994,282.2554,279.6263,277.0628,274.53,472.0,272.0,1696.6126,329.57220000000007,994.9883,42.0992
88,88,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,,0.8,435.7024,407.3998,384.883,366.6953,351.8307,339.5671,329.3687,320.8265,313.621,307.498,302.2521,297.7158,293.7506,290.242,287.0941,284.2262,281.5701,279.0673,276.6672,274.325,468.0,273.0,2026.1848,334.27520000000004,665.4160999999999,42.0992
