,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
34,34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,0.4,292.931,293.1949,293.6821,294.3315,295.1383,296.1528,297.4726,299.2306,301.5827,304.6993,308.7605,313.9581,320.5027,328.637,338.6561,350.9362,365.9768,384.4648,407.377,436.1522,286.0,472.0,583.4059,27.767299999999977,184.1998,2.46550000000002
35,35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,0.5,286.6856,287.6217,288.7763,290.1388,291.7238,293.5723,295.7506,298.348,301.4745,305.2595,309.8526,315.427,322.1867,330.3779,340.307,352.367,367.0771,385.1445,407.563,435.7806,283.0,472.0,611.1732,30.8832000000001,156.4325,2.46550000000002
36,36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,0.6,283.9412,285.0968,286.4656,288.0587,289.9021,292.038,294.5254,297.4404,300.8767,304.9476,309.7883,315.5617,322.466,330.7466,340.713,352.765,367.4306,385.427,407.7577,435.8792,288.0,472.0,642.0564,32.48149999999998,125.5492999999999,2.46550000000002
37,37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,0.7,287.7283,287.8165,288.2833,289.1508,290.4446,292.1944,294.4377,297.2231,300.615,304.6987,309.5857,315.4198,322.3854,330.7189,340.7251,352.8019,367.4781,385.4729,407.7929,435.8981,290.0,473.0,674.5379,31.650699999999915,93.06779999999992,2.46550000000002
38,38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,0.8,289.4215,289.2416,289.4696,290.1215,291.2201,292.7951,294.8855,297.5422,300.8313,304.8389,309.6759,315.4849,322.449,330.8031,340.8514,352.9922,367.7562,385.8661,408.3353,436.6353,290.0,473.0,706.1886,30.579600000000028,61.417100000000005,2.46550000000002
39,39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,0.9,289.5157,289.4212,289.7186,290.4193,291.5443,293.125,295.2039,297.837,301.0959,305.0713,309.8777,315.66,322.6015,330.9367,340.9684,353.0932,367.8402,385.9314,408.3799,436.6579,284.0,473.0,736.7682,30.837499999999977,30.837499999999977,2.46550000000002
40,40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,297.0,471.0,0.0,374.3436,765.9732,2.4832000000000107
41,41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,0.1,292.1812,287.9641,284.3707,281.4119,279.0814,277.3597,276.2288,275.6942,275.8121,276.7173,278.6481,281.9612,287.1324,294.736,305.4062,319.7866,338.492,362.1137,391.3119,427.0441,362.0,473.0,374.3436,138.02260000000007,391.6296,2.4832000000000107
42,42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,,,,,,,,,,,,,,,,,,,,,0.2,344.4841,329.6355,317.251,307.2045,299.3883,293.6858,289.9697,288.116,288.0259,289.6436,292.97,298.0664,305.0549,314.1159,325.4921,339.5023,356.5748,377.3103,402.5911,433.7691,322.0,473.0,512.3662,43.14379999999994,253.607,2.4832000000000107
43,43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,0.3,315.9069,310.9045,306.7927,303.4475,300.8209,298.9332,297.8586,297.7077,298.6111,300.7076,304.1391,309.0527,315.6097,324.0007,334.4677,347.3354,363.0551,382.2712,405.9261,435.4351,293.0,473.0,555.51,26.89009999999996,210.46320000000003,2.4832000000000107
44,44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,0.4,292.9511,293.2332,293.7353,294.3957,295.21,296.2299,297.5546,299.3188,301.6801,304.8092,308.8859,314.1006,320.6613,328.8078,338.832,351.1072,366.1315,384.5919,407.467,436.1986,285.0,473.0,582.4001,27.874900000000025,183.57310000000007,2.4832000000000107
45,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,,,,,,,,,,,,0.5,285.8985,287.0218,288.3369,289.8331,291.526,293.459,295.7017,298.3472,301.5097,305.3225,309.9391,315.5361,322.3211,330.5441,340.5152,352.6316,367.4172,385.5849,408.1367,436.5335,285.0,473.0,610.275,30.9597,155.69820000000004,2.4832000000000107
46,46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,0.6,285.5093,286.2871,287.3369,288.6722,290.3175,292.31,294.7014,297.5588,300.9673,305.0323,309.8831,315.6783,322.6138,330.9342,340.95,353.0628,367.8044,385.8972,408.3536,436.6438,287.0,473.0,641.2347,32.08630000000005,124.73850000000004,2.4832000000000107
47,47,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,0.7,286.9943,287.3167,287.9802,289.004,290.4141,292.2446,294.5392,297.3543,300.7624,304.8559,309.752,315.5988,322.5838,330.9458,340.9915,353.1213,367.8672,385.9536,408.3953,436.6657,289.0,471.0,673.321,31.33089999999993,92.6522,2.4832000000000107
48,48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,,,,,,,,,,,,,,,,,,,,,,0.8,288.6155,288.6061,288.9825,289.762,290.9685,292.6331,294.796,297.5093,300.8398,304.8737,309.7209,315.5215,322.4545,330.7495,340.7041,352.7094,367.2876,385.1519,407.302,435.1874,290.0,471.0,704.6519,30.575300000000084,61.32130000000007,2.4832000000000107
49,49,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,0.9,289.4829,289.3591,289.6333,290.3185,291.4358,293.0151,295.0963,297.732,300.9898,304.9566,309.7435,315.4917,322.3815,330.6441,340.5785,352.577,367.1619,385.0457,407.2256,435.1476,287.0,473.0,735.2272,30.74599999999998,30.74599999999998,2.4832000000000107
50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,294.0,472.0,0.0,375.281,769.1423,2.8249999999999886
51,51,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,,,,,,,,,,,,,,,,,,,,,,0.1,289.7903,286.1027,282.9596,280.3731,278.3405,276.8489,275.8895,275.4786,275.6835,276.65,278.626,281.9768,287.1852,294.8319,305.5559,320.0055,338.7996,362.5342,391.8758,427.7937,362.0,471.0,375.281,139.38230000000004,393.8613,2.8249999999999886
52,52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,,,,,,,,,,,,,,,,,,,,,,0.2,344.3877,329.4516,316.9965,306.9023,299.0638,293.3635,289.6697,287.8523,287.8049,289.4644,292.8238,297.9376,304.9204,313.9457,325.2489,339.1413,356.0438,376.5484,401.525,432.3041,325.0,473.0,514.6633,43.9615,254.479,2.8249999999999886
53,53,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,0.3,318.2385,312.6648,308.0738,304.3369,301.4,299.275,298.0255,297.7506,298.5689,300.6087,304.0033,308.8935,315.4367,323.8219,334.291,347.1692,362.9085,382.153,405.8434,435.3927,291.0,473.0,558.6248,26.820799999999963,210.5175,2.8249999999999886
54,54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,0.4,291.4414,292.1509,293.0086,293.9488,294.9687,296.1268,297.5336,299.337,301.7075,304.828,308.8877,314.0837,320.6285,328.764,338.7828,351.0583,366.0876,384.5565,407.4424,436.1861,285.0,471.0,585.4456,27.82370000000003,183.6967,2.8249999999999886
55,55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,,,,,,,,,,,,,,,,,,,,,,0.5,285.8542,286.9383,288.2238,289.702,291.3887,293.3256,295.5788,298.2376,301.4117,305.2304,309.843,315.422,322.1708,330.3342,340.2167,352.209,366.827,384.7736,407.0361,435.0512,287.0,472.0,613.2693,30.817499999999995,155.87299999999993,2.8249999999999886
56,56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,0.6,287.0882,287.4965,288.2306,289.3039,290.7387,292.5675,294.8347,297.5996,300.9387,304.9496,309.755,315.5084,322.4018,330.6772,340.6427,352.6977,367.3704,385.3778,407.723,435.8613,289.0,471.0,644.0868,31.010800000000017,125.05549999999994,2.8249999999999886
57,57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,,,,,,,,,,,,,,,,,,,,,,0.7,288.6446,288.6617,289.06,289.8548,291.0687,292.732,294.885,297.5804,300.8864,304.8911,309.7067,315.4761,322.3813,330.6546,340.596,352.598,367.1834,385.0646,407.2396,435.1551,291.0,473.0,675.0976,30.72939999999994,94.04469999999992,2.8249999999999886
58,58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,,,,,,,,,,,,,,,,,,,,,,0.8,290.2876,289.9939,290.1236,290.689,291.7097,293.2132,295.2371,297.8311,301.0613,305.0137,309.7998,315.563,322.4873,330.8089,340.833,352.9585,367.7162,385.8281,408.3062,436.6197,283.0,473.0,705.827,30.80409999999995,63.31529999999998,2.8249999999999886
59,59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,0.9,283.9964,285.1983,286.5979,288.2035,290.0429,292.1634,294.6312,297.5296,300.9583,305.034,309.8932,315.6978,322.6439,330.9746,340.9981,353.1144,367.854,385.9396,408.3843,436.6597,287.0,473.0,736.6311,32.51120000000003,32.51120000000003,2.8249999999999886
60,60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,173.0,472.0,0.0,440.3002,1316.2608,24.735199999999963
61,61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,0.1,192.0761,209.3934,224.5353,237.2708,247.5778,255.6291,261.7531,266.3881,270.043,273.2737,276.6766,280.8912,286.6021,294.5298,305.4049,319.9328,338.7659,362.5191,391.8694,427.7914,473.0,473.0,440.3002,246.6849,875.9606,24.735199999999963
62,62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,0.2,425.6495,386.8809,355.2696,330.1245,310.9751,297.3122,288.5074,283.8465,282.6159,284.1925,288.1072,294.072,301.9771,311.8698,323.9321,338.4696,355.9246,376.9243,402.3817,433.6788,171.0,399.0,686.9851,59.10640000000001,629.2757,24.735199999999963
63,63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,0.3,196.9273,220.4287,240.5975,256.9651,269.5376,278.7313,285.2439,289.9036,293.5331,296.849,300.4063,304.5851,309.6106,315.5977,322.6092,330.7204,340.0835,350.9874,363.9113,379.5753,355.0,471.0,746.0915,101.4873,570.1693,24.735199999999963
64,64,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,0.4,337.322,322.3685,310.252,301.0371,294.658,290.8991,289.4293,289.8678,291.859,295.1345,299.5537,305.12,311.9781,320.3995,330.7636,343.5453,359.3177,378.7874,402.8837,432.935,276.0,273.0,847.5788,40.60350000000005,468.682,24.735199999999963
65,65,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,0.5,279.1169,282.1018,284.8056,287.1584,289.1793,290.9644,292.6564,294.4046,296.3219,298.4484,300.7233,302.9723,304.9104,306.1655,306.323,304.9904,301.8756,296.8654,290.0858,281.9246,419.0,473.0,888.1823,112.9579,428.0785,24.735199999999963
66,66,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,0.6,389.691,365.6348,346.0619,330.4788,318.4806,309.6566,303.5684,299.7756,297.8861,297.6121,298.8159,301.5394,306.0101,312.6237,321.9069,334.4674,350.9536,372.0519,398.5624,431.6012,172.0,408.0,1001.1402,48.83420000000001,315.1206,24.735199999999963
67,67,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,0.7,198.1421,221.9321,242.5087,259.4079,272.5974,282.4218,289.4913,294.5524,298.3708,301.6434,304.9486,308.7286,313.3006,318.8868,325.6583,333.7864,343.4986,355.136,369.2115,386.4751,446.0,472.0,1049.9744,78.56790000000001,266.2864,24.735199999999963
68,68,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,0.8,407.9884,376.9331,351.8849,332.3163,317.787,307.7822,301.6808,298.8054,298.5075,300.2493,303.6604,308.5623,314.9651,323.0467,333.1266,345.6442,361.1567,380.3701,404.225,434.0718,466.0,274.0,1128.5423,76.32189999999991,187.71849999999995,24.735199999999963
69,69,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,0.9,428.9135,399.5581,376.055,357.2349,342.3281,330.7852,322.1704,316.096,312.1826,310.0329,309.2137,309.2465,309.6074,309.7432,309.1057,307.2061,303.6839,298.3778,291.38,283.0538,174.0,420.0,1204.8642,111.39660000000003,111.39660000000003,24.735199999999963
70,70,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,172.0,471.0,0.0,441.1657,1324.3757,25.4493
71,71,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,,,,,,,,,,,,,,,,,,,,,,,0.1,191.26,208.7483,224.0418,236.9058,247.3168,255.4484,261.6313,266.3069,269.9871,273.2304,276.6347,280.84,286.5301,294.424,305.2503,319.7115,338.4572,362.0982,391.3053,427.0418,471.0,471.0,441.1657,248.7469,883.21,25.4493
72,72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,,,,,,,,,,,,,,,,,,,,,,,0.2,424.1101,385.6765,354.3222,329.3811,310.3955,296.8632,288.1596,283.5734,282.3934,283.998,287.919,293.8687,301.7362,311.5668,323.5394,337.9552,355.25,376.042,401.2293,432.1691,173.0,398.0,689.9126,60.21040000000005,634.4631,25.4493
73,73,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,,,,,,,,,,,,,,,,,,,,,,,0.3,198.4723,221.5534,241.356,257.4223,269.7607,278.7824,285.1755,289.7559,293.3339,296.6151,300.1456,304.2988,309.2955,315.2478,322.2166,330.2755,339.5744,350.3985,363.2211,378.7527,355.0,472.0,750.123,101.9633,574.2527,25.4493
74,74,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,,,,,,,,,,,,,,,,,,,,,,,0.4,337.3579,322.4348,310.3381,301.1294,294.7418,290.9613,289.4599,289.8614,291.8148,295.0564,299.4499,305.0029,311.8641,320.3089,330.721,343.5786,359.4586,379.0713,403.3505,433.6342,277.0,273.0,852.0863,40.438999999999965,472.2894,25.4493
75,75,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,0.5,279.9196,282.7307,285.2854,287.5136,289.4335,291.1391,292.7707,294.4746,296.3613,298.4681,300.7323,302.9775,304.9169,306.1765,306.3396,305.0118,301.8994,296.8882,290.1038,281.9345,423.0,472.0,892.5253,113.2831,431.8504,25.4493
76,76,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,,,,,,,,,,,,,,,,0.6,392.7757,368.01,347.8747,331.8427,319.4882,310.3859,304.0845,300.1319,298.1245,297.7637,298.9021,301.5725,305.9945,312.5572,321.781,334.2685,350.663,371.6456,398.0091,430.8575,174.0,410.0,1005.8084,48.495199999999954,318.56730000000005,25.4493
77,77,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,0.7,199.9047,223.4695,243.8341,260.5361,273.5444,283.2044,290.127,295.0596,298.7684,301.9521,305.1909,308.9304,313.4919,319.1032,325.9416,334.1855,344.0696,355.942,370.3245,387.9792,443.0,465.0,1054.3036,74.87440000000015,270.0721000000001,25.4493
78,78,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,,,,,,,,,,,,,,,,,,,,,,,0.8,405.815,375.4095,350.8808,331.7228,317.507,307.728,301.7755,298.9836,298.7146,300.438,303.7858,308.5749,314.8042,322.6343,332.3619,344.4008,359.2788,377.6671,400.4577,428.921,472.0,274.0,1129.178,80.0976999999998,195.1977,25.4493
