,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
31,31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,0.1,355.9582,339.696,324.8873,312.0201,301.3574,292.9443,286.6547,282.2609,279.5107,278.1944,278.1944,279.5107,282.2609,286.6547,292.9443,301.3574,312.0201,324.8873,339.696,355.9583,296.52306855163533,332.9967394569671,368.7879,155.9583000000001,406.91210000000007,0.663599999999974
32,32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,0.2,297.6332,298.4579,298.7771,298.485,297.6106,296.3086,294.8262,293.4554,292.4859,292.1638,292.6646,294.0787,296.4103,299.5858,303.4719,307.8995,312.6917,317.6908,322.7794,327.8893,241.1579743628896,372.9999476717656,524.7462,100.39379999999994,250.9538,0.663599999999974
33,33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,0.3,250.5785,259.5545,267.7084,274.7815,280.6621,285.3853,289.1107,292.0865,294.6096,296.9926,299.5393,302.5303,306.2151,310.8062,316.4703,323.3151,331.3719,340.5795,350.7744,361.6949,372.9943060753637,372.9999248987909,625.14,57.87459999999999,150.56000000000006,0.663599999999974
34,34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,0.4,357.3631,342.6385,329.6002,318.8035,310.5343,304.8189,301.4791,300.2107,300.6647,302.5119,305.4825,309.3814,314.0818,319.5078,325.6114,332.3514,339.676,347.5127,355.7636,364.3063,232.9696961319028,372.99995916827737,683.0146,17.286699999999996,92.68540000000009,0.663599999999974
35,35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,0.5,246.9948,260.2624,272.1431,282.2321,290.3934,296.7464,301.6067,305.4033,308.594,311.5978,314.7522,318.297,322.3767,327.0559,332.3377,338.1826,344.5228,351.2733,358.3381,365.6155,372.9970586879665,372.9993691778161,700.3013,15.356100000000083,75.39870000000008,0.663599999999974
36,36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,0.6,358.9345,345.7662,334.2558,324.9387,318.0755,313.6636,311.4935,311.2293,312.4915,314.9214,318.2222,322.1731,326.6247,331.4833,336.6914,342.2092,348.0015,354.0286,360.2427,366.5875,173.0050501224687,372.9998454997313,715.6574,19.007299999999987,60.04259999999999,0.663599999999974
37,37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,0.7,198.6094,222.9676,245.0254,264.0659,279.7783,292.243,301.8482,309.17,314.8494,319.4913,323.6005,327.5538,331.6018,335.8874,340.4728,345.3651,350.5372,355.9434,361.5287,367.2341,372.9993749798542,372.9993762821954,734.6647,21.475199999999973,41.03530000000001,0.663599999999974
38,38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,0.8,357.0811,342.3351,329.7513,320.0004,313.37,309.784,308.884,310.1468,313.0012,316.9215,321.4836,326.3857,331.4401,336.5493,341.6766,346.8192,351.9874,357.1912,362.4332,367.7072,260.67734981596817,372.9993971261993,756.1399,16.645099999999957,19.56010000000004,0.663599999999974
39,39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,0.9,270.9111,280.6372,289.4397,297.0615,303.4335,308.66,312.9723,316.6658,320.0391,323.3477,326.7788,330.4458,334.3971,338.6331,343.1242,347.826,352.6913,357.676,362.7423,367.859,276.49494263101275,273.6778669511214,772.785,2.9150000000000773,2.9150000000000773,0.663599999999974
40,40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,372.999620704275,372.999971657718,0.0,368.7879,775.167,0.663599999999974
41,41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,0.1,355.958,339.6958,324.8871,312.02,301.3573,292.9443,286.6546,282.2609,279.5107,278.1944,278.1944,279.5107,282.2609,286.6547,292.9443,301.3574,312.0201,324.8873,339.696,355.9583,297.0264690107055,333.1947241025027,368.7879,155.868,406.3791000000001,0.663599999999974
42,42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,,,,,,,,,,,,,,,,,,,,,0.2,298.0508,298.7936,299.0382,298.6813,297.753,296.4085,294.8939,293.5003,292.5154,292.1841,292.6807,294.0949,296.4304,299.6137,303.5118,307.9558,312.769,317.7936,322.9115,328.0535,240.67179774210905,372.99985940121553,524.6559,100.05420000000004,250.51110000000008,0.663599999999974
43,43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,0.3,250.2005,259.2784,267.5226,274.671,280.6102,285.3759,289.1295,292.122,294.6538,297.0402,299.5874,302.5776,306.2611,310.8508,316.5129,323.3546,331.4069,340.608,350.7948,361.7054,372.9997889820375,372.999880930489,624.7101,57.81560000000002,150.45690000000002,0.663599999999974
44,44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,0.4,357.3557,342.6201,329.5742,318.7742,310.5061,304.7957,301.4635,300.2043,300.6678,302.5236,305.5015,309.4056,314.1092,319.5363,325.6393,332.377,339.6981,347.5303,355.7757,364.3124,232.9696961319028,372.99995916827737,682.5257,17.238899999999944,92.6413,0.663599999999974
45,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,,,,,,,,,,,,0.5,246.9923,260.2577,272.1369,282.2252,290.3867,296.7408,301.6031,305.4024,308.5962,311.6031,314.7606,318.3079,322.3896,327.0698,332.3519,338.196,344.5347,351.2829,358.3449,365.619,372.9975537478889,372.998485041073,699.7646,15.350900000000024,75.40240000000006,0.663599999999974
46,46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,0.6,358.9345,345.7656,334.255,324.9378,318.0749,313.6636,311.4943,311.2312,312.4945,314.9257,318.2276,322.1794,326.6316,331.4906,336.6986,342.216,348.0073,354.0331,360.2456,366.5885,173.0014892121239,372.9998459287634,715.1155,19.008699999999976,60.05150000000003,0.663599999999974
47,47,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,0.7,198.6065,222.9655,245.0241,264.0652,279.7784,292.2438,301.8497,309.1722,314.8522,319.4946,323.6043,327.558,331.6061,335.8917,340.477,345.3689,350.5405,355.9461,361.5305,367.2351,372.99916418402256,372.9985462062314,734.1242,21.476200000000063,41.04280000000006,0.663599999999974
48,48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,,,,,,,,,,,,,,,,,,,,,,0.8,357.081,342.3351,329.7516,320.0009,313.3708,309.7851,308.8854,310.1486,313.0034,316.9239,321.4863,326.3885,331.4429,336.552,341.6791,346.8214,351.9892,357.1924,362.4338,367.7071,260.6725736434589,372.9997194250742,755.6004,16.648699999999963,19.5666,0.663599999999974
49,49,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,0.9,270.9073,280.6344,289.4378,297.0604,303.4331,308.6602,312.973,316.6669,320.0405,323.3494,326.7806,330.4477,334.399,338.635,343.1259,347.8276,352.6927,357.6771,362.7432,367.8596,276.5219759601004,273.6142305715577,772.2491,2.9179000000000315,2.9179000000000315,0.663599999999974
50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,372.9999159993501,372.9999589413754,0.0,368.7879,775.1325,0.6646999999999821
51,51,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,,,,,,,,,,,,,,,,,,,,,,0.1,355.9582,339.696,324.8873,312.0201,301.3574,292.9443,286.6547,282.2609,279.5107,278.1944,278.1944,279.5107,282.2609,286.6547,292.9443,301.3574,312.0201,324.8873,339.696,355.9583,297.04539417841227,333.2022569197832,368.7879,155.8644,406.34460000000007,0.6646999999999821
52,52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,,,,,,,,,,,,,,,,,,,,,,0.2,298.0665,298.8062,299.0481,298.6887,297.7585,296.4123,294.8965,293.502,292.5165,292.1849,292.6813,294.0955,296.4311,299.6148,303.5133,307.958,312.772,317.7975,322.9165,328.0598,240.6720850800968,372.9999324080237,524.6523,100.03650000000005,250.48020000000008,0.6646999999999821
53,53,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,0.3,250.2017,259.2804,267.5253,274.6741,280.6135,285.3792,289.1327,292.125,294.6565,297.0426,299.5896,302.5796,306.263,310.8525,316.5146,323.3562,331.4083,340.6092,350.7956,361.7059,372.9997889820375,372.999880930489,624.6888,57.80309999999997,150.44370000000004,0.6646999999999821
54,54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,0.4,357.3561,342.6211,329.5755,318.7759,310.508,304.7978,301.4658,300.2066,300.6701,302.5259,305.5036,309.4076,314.1111,319.538,325.6408,332.3783,339.6992,347.5311,355.7762,364.3127,232.9696961319028,372.99995916827737,682.4919,17.236499999999978,92.64060000000006,0.6646999999999821
55,55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,,,,,,,,,,,,,,,,,,,,,,0.5,246.9926,260.2583,272.1377,282.2263,290.3881,296.7424,301.6048,305.4042,308.598,311.6049,314.7623,318.3096,322.3911,327.0713,332.3531,338.1971,344.5356,351.2836,358.3454,365.6193,372.9975416054474,372.9993741669948,699.7284,15.34960000000001,75.40410000000008,0.6646999999999821
56,56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,0.6,358.9347,345.7661,334.2556,324.9387,318.0759,313.6647,311.4955,311.2325,312.4959,314.9271,318.229,322.1808,326.633,331.4919,336.6998,342.2171,348.0084,354.0341,360.2466,366.5895,173.00598189796196,372.9998667776253,715.078,19.009300000000053,60.05450000000008,0.6646999999999821
57,57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,,,,,,,,,,,,,,,,,,,,,,0.7,198.6104,222.9689,245.0269,264.0676,279.7804,292.2456,301.8513,309.1737,314.8535,319.4959,323.6055,327.5592,331.6073,335.8928,340.478,345.3698,350.5413,355.9466,361.5309,367.2353,372.9980376866525,372.9970525709456,734.0873,21.473999999999933,41.04520000000002,0.6646999999999821
58,58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,,,,,,,,,,,,,,,,,,,,,,0.8,357.0804,342.3351,329.752,320.0016,313.3719,309.7863,308.8868,310.15,313.0047,316.9252,321.4875,326.3896,331.4439,336.5527,341.6796,346.8217,351.9892,357.192,362.4331,367.706,260.67629214307823,372.9991473859004,755.5613,16.65140000000008,19.57120000000009,0.6646999999999821
59,59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,0.9,270.9105,280.6372,289.4401,297.0625,303.4349,308.6617,312.9744,316.6681,320.0416,323.3504,326.7815,330.4484,334.3997,338.6355,343.1263,347.8278,352.6927,357.677,362.743,367.8591,276.53320452638485,273.58634998566515,772.2127,2.9198000000000093,2.9198000000000093,0.6646999999999821
60,60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,372.9999632901307,372.9999398067458,0.0,368.7879,890.2874000000002,-40.0
61,61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,0.1,355.9583,339.696,324.8873,312.0201,301.3574,292.9443,286.6547,282.2609,279.5107,278.1944,278.1944,279.5107,282.2609,286.6547,292.9443,301.3574,312.0201,324.8873,339.696,355.9582,331.39826746063903,331.92298954630223,368.7879,155.5333,521.4995000000001,-20.0557
62,62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,0.2,326.5642,321.7158,316.8673,312.0808,307.4736,303.2095,299.4795,296.4768,294.3712,293.2885,293.2957,294.3941,296.5193,299.5479,303.3125,307.6216,312.2852,317.1394,322.0657,326.9994,286.97852126223177,318.25551708521505,524.3212,93.9602,365.9662000000001,-9.790500000000009
63,63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,0.3,290.3149,293.3873,295.9796,297.9604,299.2999,300.0662,300.4034,300.499,300.5493,300.7288,301.1688,301.9463,303.0825,304.5495,306.2836,308.2015,310.2183,312.2633,314.2911,316.2853,273.72386417663785,372.9999402004088,618.2814,70.34620000000007,272.0060000000001,-12.93380000000002
64,64,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,0.4,277.9601,282.0408,285.8316,289.2371,292.2109,294.7595,296.9382,298.8451,300.6131,302.4038,304.4029,306.8164,309.8645,313.7699,318.7381,324.9291,332.4246,341.1972,351.091,361.8216,372.9998260416334,372.99988299512256,688.6276,34.98169999999993,201.6598,-18.2405
65,65,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,0.5,359.4174,346.5723,335.102,325.4687,317.9224,312.5074,309.1049,307.493,307.4104,308.6075,310.8782,314.0726,318.0924,322.8774,328.3859,334.5775,341.3973,348.7673,356.5819,364.7099,199.9159693698368,372.9999600834945,723.6093,18.87100000000009,166.6781000000001,-0.4925999999999817
66,66,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,0.6,220.6419,240.3042,258.0065,273.147,285.4789,295.0973,302.3668,307.8165,312.032,315.5667,318.8835,322.3299,326.1362,330.4319,335.2664,340.6315,346.4791,352.7352,359.309,366.0996,217.54413016105025,326.49111628348254,742.4803,32.6232,147.8071,-17.90269999999998
67,67,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,0.7,229.0366,240.3551,251.333,261.8191,271.6865,280.8405,289.2242,296.818,303.6338,309.7017,315.0539,319.7077,323.6531,326.8502,329.2375,330.7532,331.3637,331.094,330.0503,328.4264,321.0856344359033,293.4362383663784,775.1035,49.90649999999994,115.1839,-32.15949999999998
68,68,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,0.8,313.4401,306.4893,300.8211,296.8341,294.6964,294.3505,295.5543,297.9429,301.0931,304.5768,307.9971,311.0062,313.3119,314.6795,314.9351,313.9734,311.7707,308.3977,304.0263,298.9245,287.602539800303,372.9998871935411,825.01,44.97990000000004,65.27740000000006,-18.64949999999999
69,69,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,0.9,289.7169,291.7657,293.7009,295.5035,297.1868,298.7907,300.3712,301.9905,303.7125,305.6056,307.7539,310.2696,313.3029,317.0408,321.6894,327.4402,334.4242,342.6644,352.0417,362.2859,300.0231510742936,372.9997508775418,869.9899,20.297500000000014,20.297500000000014,-14.209299999999985
70,70,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,372.9999632901307,372.9999398067458,0.0,368.7879,889.0177000000001,-40.0
71,71,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,,,,,,,,,,,,,,,,,,,,,,,0.1,355.9583,339.696,324.8873,312.0201,301.3574,292.9443,286.6547,282.2609,279.5107,278.1944,278.1944,279.5107,282.2609,286.6547,292.9443,301.3574,312.0201,324.8873,339.696,355.9582,331.6705388625469,332.7028014239053,368.7879,155.33120000000002,520.2298000000001,-20.0557
