,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
37,37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,0.7,389.9242,370.4825,354.5908,341.488,330.6215,321.577,314.0327,307.7303,302.4551,298.0243,294.28,291.0853,288.3225,285.8919,283.7109,281.713,279.8456,278.0683,276.3499,274.6668,379.0,273.0,1233.1851,256.42920000000004,771.9958000000001,8.576999999999998
38,38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,0.8,363.3638,350.6805,340.2094,331.3997,323.8505,317.2791,311.4933,306.3656,301.8096,297.7629,294.1735,290.9927,288.1716,285.661,283.4119,281.377,279.5124,277.7774,276.1355,274.5532,401.0,274.0,1489.6143,252.6651,515.5666000000001,8.576999999999998
39,39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,0.9,379.4349,361.9113,347.5532,335.7284,325.9574,317.8599,311.1243,305.4915,300.7466,296.7133,293.2504,290.2464,287.6145,285.2878,283.2134,281.3487,279.6577,278.1076,276.6679,275.3086,410.0,272.0,1742.2794,262.90150000000017,262.90150000000017,8.576999999999998
40,40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,472.0,418.0,0.0,362.4586,1737.0631,7.504900000000019
41,41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,0.1,427.796,391.8821,362.5493,338.8335,320.0783,305.7067,295.133,287.7648,283.0522,280.5499,279.9683,281.2022,284.3309,289.5917,297.3325,307.9521,321.8454,339.3758,360.8985,386.8606,301.0,473.0,362.4586,127.34020000000004,1374.6045,7.504900000000019
42,42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,,,,,,,,,,,,,,,,,,,,,0.2,301.8082,302.7282,303.2896,303.204,302.3949,300.9873,299.2659,297.6181,296.4773,296.2796,297.438,300.335,305.3279,312.7607,322.9805,336.359,353.3265,374.4347,400.4694,432.6523,399.0,361.0,489.7988,43.494699999999966,1247.2643,7.504900000000019
43,43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,0.3,375.6126,356.4072,340.7729,328.2978,318.655,311.5435,306.6683,303.7424,302.4982,302.6944,304.1163,306.5702,309.8764,313.8696,318.412,323.4197,328.9007,334.9961,342.0145,350.4526,384.0,274.0,533.2935,82.62890000000004,1203.7696,7.504900000000019
44,44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,0.4,366.4272,352.1495,340.5052,331.0222,323.3581,317.2578,312.5198,308.9692,306.4346,304.7303,303.6435,302.9275,302.304,301.4741,300.1415,298.0454,295.0,290.9331,285.9129,280.1548,347.0,274.0,615.9224,152.03539999999998,1121.1407,7.504900000000019
45,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,,,,,,,,,,,,0.5,337.9459,330.6648,324.7067,319.7269,315.4744,311.7758,308.5168,305.6205,303.0278,300.683,298.5245,296.4821,294.4798,292.4419,290.3003,288.0025,285.5177,282.8412,279.995,277.0259,417.0,271.0,767.9578,208.5752,969.1053,7.504900000000019
46,46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,0.6,390.8379,369.6106,352.3382,338.3403,327.0908,318.1391,311.0736,305.513,301.1114,297.5658,294.622,292.0749,289.7651,287.5725,285.4093,283.2145,280.9491,278.5928,276.1414,273.6041,406.0,272.0,976.533,252.51010000000008,760.5301000000001,7.504900000000019
47,47,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,0.7,383.8445,365.9182,351.2347,339.0915,328.9761,320.5049,313.3837,307.3795,302.3014,297.9879,294.2992,291.113,288.3227,285.8363,283.5767,281.4801,279.4958,277.5836,275.7125,273.858,385.0,271.0,1229.0431,256.9517999999998,508.02,7.504900000000019
48,48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,,,,,,,,,,,,,,,,,,,,,,0.8,367.7884,353.8137,342.3022,332.6816,324.5295,317.5369,311.4792,306.1935,301.5582,297.4787,293.8761,290.6807,287.8279,285.2575,282.9127,280.7411,278.6954,276.7333,274.8177,272.9163,285.0,472.0,1485.9949,192.8237000000001,251.06820000000016,7.504900000000019
49,49,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,0.9,288.991,292.7784,295.9646,298.2814,299.614,299.9979,299.5985,298.6824,297.5943,296.743,296.5998,297.7024,300.6556,306.1199,314.7823,327.3173,344.3564,366.4978,394.4007,429.0125,390.0,368.0,1678.8186,58.244500000000016,58.244500000000016,7.504900000000019
50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,459.0,449.0,0.0,354.791,1984.5533000000005,9.478799999999978
51,51,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,,,,,,,,,,,,,,,,,,,,,,0.1,418.0259,384.522,357.0572,334.8125,317.2138,303.7411,293.8597,287.031,282.7653,280.6853,280.5781,282.4244,286.3984,292.8394,302.1999,314.9829,331.6878,352.7939,378.8167,410.473,297.0,473.0,354.791,104.8573,1629.7623000000003,9.478799999999978
52,52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,,,,,,,,,,,,,,,,,,,,,,0.2,298.3052,299.6513,300.6037,300.9026,300.4922,299.511,298.2508,297.1002,296.4881,296.8398,298.5491,301.9701,307.4221,315.2042,325.6183,338.9986,355.7569,376.4517,401.9043,433.3935,420.0,356.0,459.6483,43.04469999999998,1524.9050000000002,9.478799999999978
53,53,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,0.3,391.5306,368.3036,349.468,334.4766,322.9121,314.3953,308.5507,305.0053,303.4035,303.4188,304.7589,307.1621,310.3914,314.2345,318.5156,323.1213,328.038,333.3914,339.4799,346.7909,352.0,272.0,502.693,81.1182,1481.8603000000005,9.478799999999978
54,54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,0.4,342.1892,334.3056,327.8564,322.4843,317.9552,314.1359,310.9636,308.4095,306.4432,305.0033,303.9774,303.1939,302.4255,301.4054,299.8554,297.5236,294.2267,289.8912,284.5813,278.5063,340.0,274.0,583.8112,145.42640000000006,1400.7421000000002,9.478799999999978
55,55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,,,,,,,,,,,,,,,,,,,,,,0.5,331.7378,325.0743,319.654,315.196,311.4811,308.3412,305.6467,303.2952,301.2012,299.2872,297.4797,295.7065,293.899,291.9949,289.9431,287.7084,285.2753,282.6501,279.8611,276.9565,430.0,272.0,729.2376,212.4029,1255.3157,9.478799999999978
56,56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,0.6,400.3272,376.3067,356.7992,341.04,328.4484,318.524,310.8021,304.8432,300.2421,296.6408,293.7381,291.2927,289.1201,287.0847,285.0915,283.0775,281.0051,278.8566,276.6308,274.3385,416.0,272.0,941.6405,261.82490000000007,1042.9128,9.478799999999978
57,57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,,,,,,,,,,,,,,,,,,,,,,0.7,391.6483,372.014,355.9672,342.7166,331.6935,322.4788,314.7545,308.2705,302.822,298.2344,294.3545,291.0462,288.1889,285.6768,283.42,281.3435,279.3875,277.5057,275.6631,273.8343,372.0,272.0,1203.4654,258.18679999999995,781.0879,9.478799999999978
58,58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,,,,,,,,,,,,,,,,,,,,,,0.8,358.0633,346.7705,337.4259,329.5079,322.6406,316.5673,311.1237,306.2115,301.7732,297.7718,294.1771,290.9569,288.0744,285.4878,283.1523,281.0224,279.0538,277.2047,275.4362,273.7125,404.0,271.0,1461.6522,254.5083,522.9011,9.478799999999978
59,59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,0.9,381.5755,363.3528,348.4359,336.1815,326.0989,317.7922,310.9302,305.2311,300.4565,296.4091,292.9286,289.8882,287.1886,284.7523,282.518,280.4356,278.4632,276.5644,274.7069,272.8612,410.0,272.0,1716.1605,268.3928000000001,268.3928000000001,9.478799999999978
60,60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,473.0,0.0,351.8898,1480.2641,-40.0
61,61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,0.1,428.5462,392.4485,362.9763,339.1565,320.3305,305.9254,295.3664,288.0818,283.5568,281.3999,281.3999,283.5568,288.0818,295.3664,305.9254,320.3305,339.1565,362.9763,392.4485,428.5462,171.0,473.0,351.8898,105.1243,1128.3743000000002,-7.074599999999975
62,62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,0.2,197.5889,221.6568,242.2171,258.7441,271.2144,280.0454,285.9695,289.8866,292.7323,295.3805,298.5871,302.9724,309.0327,317.1709,327.7406,341.0977,357.6656,378.0203,403.0127,433.9639,470.0,312.0,457.0141,83.3949,1023.25,-32.95460000000003
63,63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,0.3,425.83,390.0621,361.2619,338.6586,321.6838,309.7396,302.1256,298.062,296.755,297.4594,299.5159,302.3587,305.5041,308.536,311.1036,312.9385,313.8901,313.9683,313.3776,312.5263,174.0,403.0,540.409,90.57050000000004,939.8551,-3.260400000000004
64,64,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,0.4,200.5967,224.7377,245.472,262.2827,275.1199,284.335,290.5564,294.5487,297.0917,298.8999,300.5847,302.6548,305.5396,309.62,315.2554,322.8,332.6113,345.0607,360.561,379.6289,326.0,273.0,630.9795,117.9765,849.2846000000001,-28.66500000000002
65,65,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,0.5,315.0185,305.7354,298.339,292.9248,289.4492,287.7276,287.4677,288.3199,289.9256,291.9492,294.0884,296.068,297.6248,298.4984,298.4352,297.2123,294.6762,290.7895,285.6679,279.5947,234.0,416.0,748.956,167.91369999999995,731.3081000000001,-25.272400000000005
66,66,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,0.6,244.4265,253.8748,262.1075,269.0007,274.5579,278.8993,282.2334,284.8238,286.9629,288.9589,291.1368,293.8493,297.4898,302.4961,309.3418,318.514,330.4871,345.7109,364.6357,387.7994,444.0,358.0,916.8697,126.39830000000006,563.3944000000001,-34.10070000000002
67,67,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,0.7,406.919,376.543,351.8307,332.1867,317.1533,306.254,298.9454,294.6375,292.7457,292.7421,294.1898,296.7552,300.2023,304.3798,309.2106,314.6887,320.8872,327.9727,336.2241,346.049,172.0,355.0,1043.268,101.11439999999992,436.99610000000007,-6.745999999999981
68,68,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,0.8,198.1397,221.8696,242.2811,258.8792,271.6163,280.8312,287.1298,291.2478,293.9282,295.8345,297.503,299.3328,301.6017,304.4976,308.1558,312.6941,318.2437,324.9751,333.1189,342.9878,394.0,274.0,1144.3824,154.67110000000002,335.88170000000014,-32.168799999999976
69,69,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,0.9,367.8345,345.9429,328.088,314.1153,303.7928,296.7439,292.4573,290.3415,289.7943,290.259,291.2556,292.3862,293.3237,293.7966,293.5803,292.5013,290.4545,287.4264,283.5148,278.9345,171.0,471.0,1299.0535,181.2106000000001,181.2106000000001,-16.256100000000004
70,70,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,471.0,471.0,0.0,351.9981,1416.3162,-40.0
71,71,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,,,,,,,,,,,,,,,,,,,,,,,0.1,427.0473,391.3208,362.1348,338.5392,319.8881,305.6164,295.1553,287.9387,283.456,281.3194,281.3194,283.456,287.9387,295.1553,305.6164,319.8881,338.5392,362.1348,391.3208,427.0473,174.0,472.0,351.9981,105.6807,1064.3181,-7.383600000000001
72,72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,,,,,,,,,,,,,,,,,,,,,,,0.2,199.9612,223.4494,243.5031,259.6111,271.7529,280.3393,286.0897,289.8882,292.6543,295.2477,298.4127,302.7614,308.7843,316.8814,327.4037,340.7057,357.2079,377.4811,402.3678,433.1738,470.0,306.0,457.6788,83.81859999999995,958.6374,-32.66070000000002
73,73,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,,,,,,,,,,,,,,,,,,,,,,,0.3,425.8984,390.1929,361.4416,338.8672,321.8979,309.9357,302.282,298.1602,296.7784,297.3911,299.3345,302.0339,304.9917,307.7737,310.0077,311.4023,311.7842,311.1437,309.6701,307.7623,173.0,399.0,541.4974,95.351,874.8188,-3.064300000000003
74,74,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,,,,,,,,,,,,,,,,,,,,,,,0.4,199.7976,224.1226,245.0145,261.95,274.8756,284.1418,290.3778,294.3494,296.8381,298.5594,300.1257,302.0464,304.7511,308.6208,314.0136,321.2803,330.7712,342.8437,357.8872,376.3805,323.0,271.0,636.8484,124.78300000000002,779.4678,-28.85820000000001
75,75,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,0.5,312.597,303.8008,296.8088,291.7221,288.5016,286.9678,286.8344,287.7589,289.3902,291.4001,293.4937,295.4019,296.8673,297.6337,297.4512,296.0983,293.4217,289.3817,284.0896,277.8217,243.0,428.0,761.6314,171.5328000000001,654.6848,-26.03219999999999
76,76,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,,,,,,,,,,,,,,,,0.6,251.5366,259.2807,266.0381,271.7078,276.295,279.9028,282.7107,284.949,286.8791,288.7869,290.9874,293.838,297.7496,303.1898,310.6691,320.715,333.8434,350.5479,371.3349,396.8319,439.0,369.0,933.1642,115.65430000000003,483.15199999999993,-33.09719999999999
77,77,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,0.7,403.3523,374.1094,350.2975,331.3531,316.8413,306.3117,299.2545,295.1202,293.3668,293.5073,295.1414,297.9661,301.771,306.4264,311.8754,318.1333,325.2978,333.5679,343.2662,354.8623,172.0,377.0,1048.8185,88.07330000000002,367.4976999999999,-6.688300000000027
78,78,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,,,,,,,,,,,,,,,,,,,,,,,0.8,198.0852,221.7765,242.1781,258.8039,271.6107,280.9392,287.3967,291.7223,294.6669,296.9081,299.0049,301.3876,304.3747,308.2037,313.0664,319.1433,326.634,335.7843,346.9148,360.4561,395.0,272.0,1136.8918,132.45749999999998,279.4243999999999,-32.06079999999997
79,79,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,,,,,,,,,,,,,,,,,,,,,,,0.9,368.6523,346.6311,328.6957,314.6926,304.3922,297.4207,293.2676,291.34,291.0303,291.7706,293.0622,294.4794,295.6575,296.2789,296.0682,294.8032,292.3408,288.6497,283.8377,278.1601,245.0,471.0,1269.3493,146.9668999999999,146.9668999999999,-15.57929999999999
80,80,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,472.0,0.0,352.038,1438.9743,-40.0
81,81,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,,,,,,,,,,,,,,,,,,,,,,,0.1,428.5462,392.4485,362.9762,339.1562,320.3299,305.9242,295.364,288.0773,283.5485,281.3851,281.3745,283.5147,288.0148,295.2632,305.7721,320.11,338.8482,362.5558,391.8849,427.797,173.0,473.0,352.038,105.1651,1086.9363,-7.075800000000015
82,82,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,,,,,,,,,,,,,,,,,,,,,,,0.2,199.2121,222.9306,243.1822,259.4488,271.709,280.3772,286.1792,290.0071,292.7887,295.3907,298.5637,302.9244,308.9667,317.0931,327.6569,341.0145,357.5896,377.9575,402.9681,433.9409,471.0,307.0,457.2031,83.2131,981.7712,-32.622799999999984
83,83,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,,,,,,,,,,,,,,,,,,,,,,,0.3,426.6397,390.7415,361.8435,339.1585,322.109,310.0928,302.4071,298.2713,296.8894,297.5128,299.4753,302.2014,305.1936,308.0188,310.3067,311.7685,312.2337,311.6955,310.3461,308.5867,173.0,400.0,540.4162,94.11699999999996,898.5581000000001,-2.907199999999989
