,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
38,38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,0.8,266.6178,270.0412,273.2866,276.3879,279.4,282.3985,285.4751,288.7317,292.2727,296.1991,300.6043,305.5743,311.1922,317.55,324.7665,333.0138,342.5491,353.7524,367.1699,383.566,261.0,400.0,866.2921,82.64480000000003,176.0639,16.5419
39,39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,0.9,264.6695,268.1397,271.4519,274.6511,277.7874,280.9168,284.101,287.4075,290.9092,294.6854,298.8238,303.4241,308.6034,314.5037,321.3027,329.227,338.5702,349.7163,363.1734,379.6232,273.0,443.0,948.9369,93.41909999999996,93.41909999999996,16.5419
40,40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,472.0,471.0,0.0,352.0918,1048.2627,16.141099999999994
41,41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,0.1,427.7969,391.8848,362.5556,338.8477,320.1088,305.7697,295.2585,288.0058,283.4981,281.3448,281.3342,283.4643,287.9432,295.1577,305.6175,319.8887,338.5395,362.1349,391.3208,427.0473,362.0,472.0,352.0918,100.02570000000004,696.1709,16.141099999999994
42,42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,,,,,,,,,,,,,,,,,,,,,0.2,349.6318,339.4712,330.8919,323.469,316.9719,311.3411,306.6534,303.077,300.8297,300.1442,301.246,304.3456,309.6406,317.3291,327.6304,340.817,357.261,377.5057,402.3786,433.1779,260.0,385.0,452.1175,26.14749999999998,596.1451999999999,16.141099999999994
43,43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,0.3,268.4034,276.1325,282.8606,288.406,292.7551,296.0497,298.5507,300.5865,302.5006,304.607,307.1593,310.3356,314.2414,318.9273,324.4222,330.7771,338.1157,346.6848,356.8998,369.383,269.0,382.0,478.265,47.33699999999999,569.9977,16.141099999999994
44,44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,0.4,272.4494,275.7983,279.0332,282.1468,285.1415,288.0321,290.8484,293.6365,296.4592,299.3947,302.5355,305.9878,309.8726,314.3291,319.5221,325.6514,332.9661,341.7827,352.5091,365.6784,258.0,355.0,525.602,80.41160000000002,522.6607,16.141099999999994
45,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,,,,,,,,,,,,0.5,262.9185,267.5186,271.7858,275.7229,279.3535,282.7214,285.8867,288.9205,291.8982,294.8948,297.9806,301.221,304.6786,308.4195,312.5235,317.0985,322.2979,328.3385,335.5185,344.2347,276.0,452.0,606.0136,114.30359999999996,442.2491,16.141099999999994
46,46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,0.6,276.5489,277.2367,278.1276,279.2683,280.6864,282.395,284.403,286.7304,289.4251,292.5793,296.3451,300.9448,306.676,313.9085,323.0755,334.6621,349.2023,367.2995,389.6941,417.4059,279.0,456.0,720.3172,80.05320000000006,327.94550000000004,16.141099999999994
47,47,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,0.7,279.2581,279.6902,280.3398,281.2517,282.4729,284.0546,286.056,288.5484,291.6197,295.3789,299.96,305.5256,312.2721,320.4355,330.3024,342.2282,356.6662,374.2188,395.7195,422.373,261.0,400.0,800.3704,62.202999999999975,247.8923,16.141099999999994
48,48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,,,,,,,,,,,,,,,,,,,,,,0.8,265.1376,269.026,272.6689,276.0938,279.3572,282.5428,285.7548,289.1084,292.7193,296.6948,301.1281,306.0972,311.6708,317.9203,324.9414,332.8821,341.9781,352.5919,365.2546,380.714,255.0,390.0,862.5734,84.28300000000002,185.6893,16.141099999999994
49,49,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,0.9,259.8344,264.3461,268.5645,272.5284,276.2884,279.907,283.4561,287.0148,290.6663,294.4967,298.5945,303.0539,307.9798,313.4961,319.7571,326.9619,335.3728,345.3375,357.3178,371.929,276.0,444.0,946.8564,101.4063,101.4063,16.141099999999994
50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,472.0,0.0,352.038,1035.267,16.867099999999994
51,51,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,,,,,,,,,,,,,,,,,,,,,,0.1,428.5462,392.4485,362.9762,339.1562,320.3299,305.9242,295.364,288.0773,283.5485,281.3851,281.3745,283.5147,288.0148,295.2632,305.7721,320.11,338.8482,362.5558,391.8849,427.797,366.0,473.0,352.038,100.53109999999998,683.229,16.867099999999994
52,52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,,,,,,,,,,,,,,,,,,,,,,0.2,352.7593,341.8859,332.7269,324.8393,317.9771,312.0671,307.1724,303.4486,301.1018,300.3545,301.424,304.5145,309.8194,317.5342,327.8769,341.1203,357.6386,377.9793,402.9773,433.9442,261.0,385.0,452.5691,25.966099999999983,582.6979,16.867099999999994
53,53,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,0.3,269.3382,277.011,283.6839,289.1701,293.4539,296.6779,299.1057,301.0694,302.9162,304.963,307.4648,310.6,314.4727,319.1314,324.6023,330.9337,338.247,346.7876,356.9708,369.4192,270.0,381.0,478.5352,45.51090000000005,556.7318,16.867099999999994
54,54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,0.4,273.3332,276.5828,279.7318,282.7703,285.6982,288.5283,291.289,294.0251,296.7982,299.6852,302.7768,306.177,310.004,314.3938,319.5072,325.5402,332.7377,341.4121,351.9668,364.9291,260.0,363.0,524.0461,77.67959999999994,511.2209,16.867099999999994
55,55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,,,,,,,,,,,,,,,,,,,,,,0.5,264.5939,268.9073,272.9263,276.6532,280.1097,283.337,286.3927,289.3461,292.2733,295.2531,298.3647,301.6874,305.3034,309.3039,313.7972,318.9218,324.8609,331.8595,340.243,350.4381,274.0,432.0,601.7257,107.6998000000001,433.5413000000001,16.867099999999994
56,56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,0.6,275.0539,276.1918,277.4685,278.926,280.5919,282.4837,284.617,287.0168,289.7309,292.8425,296.4816,300.8335,306.1431,312.7144,320.9048,331.1192,343.8092,359.4896,378.7876,402.5443,279.0,459.0,709.4255,85.8504999999999,325.8415,16.867099999999994
57,57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,,,,,,,,,,,,,,,,,,,,,,0.7,279.2257,279.6281,280.2519,281.1408,282.3377,283.8871,285.8405,288.2617,291.2344,294.8684,299.3065,304.7294,311.361,319.4727,329.3901,341.5056,356.3019,374.3985,396.6352,424.2211,264.0,407.0,795.276,63.6241,239.9910000000001,16.867099999999994
58,58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,,,,,,,,,,,,,,,,,,,,,,0.8,267.5149,270.8463,274.0044,277.02,279.9485,282.8694,285.8809,289.0923,292.6151,296.556,301.0121,306.0702,311.812,318.326,325.7275,334.1864,343.9619,355.4429,369.1938,386.0104,259.0,391.0,858.9001,79.3556000000001,176.3669000000001,16.867099999999994
59,59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,0.9,263.138,267.0286,270.7044,274.2058,277.5828,280.8953,284.2114,287.6048,291.1527,294.9337,299.0282,303.521,308.5061,314.0956,320.4324,327.7059,336.1724,346.1794,358.1958,372.8521,270.0,436.0,938.2557,97.0113,97.0113,16.867099999999994
60,60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,472.0,473.0,0.0,351.7936,633.1714,11.722100000000012
61,61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,0.1,427.797,391.8849,362.5558,338.8482,320.11,305.7721,295.2632,288.0148,283.5147,281.3745,281.3851,283.5485,288.0773,295.364,305.9242,320.3299,339.1562,362.9762,392.4485,428.5462,323.0,473.0,351.7936,92.88599999999995,281.3777999999999,11.722100000000012
62,62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,0.2,319.192,316.18,313.4858,310.8039,308.0235,305.218,302.6081,300.5088,299.2775,299.2702,300.8148,304.2009,309.6842,317.5029,327.9026,341.1732,357.6992,378.0343,403.0181,433.9657,322.0,473.0,444.6796,31.8836,188.4918,11.722100000000012
63,63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,0.3,316.4351,311.9894,308.4775,305.7673,303.7797,302.4865,301.9072,302.104,303.1754,305.2505,308.4836,313.052,319.1579,327.0363,336.9701,349.3168,364.5507,383.3282,406.5937,435.7555,325.0,473.0,476.5632,22.973400000000023,156.60819999999995,11.722100000000012
64,64,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,0.4,318.639,313.5435,309.5653,306.598,304.5695,303.4375,303.1871,303.8299,305.4039,307.9742,311.6353,316.5146,322.7785,330.6423,340.3869,352.3835,367.1324,385.3251,407.9438,436.432,327.0,473.0,499.5366,21.841999999999985,133.63479999999993,11.722100000000012
65,65,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,0.5,320.3952,315.1194,311.0184,307.9807,305.9287,304.8129,304.6093,305.318,306.9637,309.5976,313.3003,318.1872,324.4155,332.1955,341.8074,353.6261,368.1596,386.1097,408.4699,436.6943,326.0,473.0,521.3786,21.91610000000003,111.79279999999994,11.722100000000012
66,66,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,0.6,319.7876,314.8644,311.072,308.2953,306.4555,305.5047,305.422,306.2121,307.9046,310.5551,314.2478,319.1008,325.2739,332.9797,342.501,354.2159,368.6361,386.4672,408.7067,436.8115,326.0,473.0,543.2947,22.134900000000016,89.87669999999991,11.722100000000012
67,67,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,0.7,319.8463,314.9827,311.2508,308.5349,306.7545,305.8593,305.8256,306.6554,308.3757,311.0406,314.7335,319.5727,325.7187,333.386,342.8594,354.5193,368.8799,386.6492,408.8267,436.8708,326.0,473.0,565.4296,22.30829999999992,67.7417999999999,11.722100000000012
68,68,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,0.8,319.8843,315.0581,311.3622,308.6803,306.9309,306.0628,306.0514,306.8979,308.6289,311.2978,314.988,319.818,325.9488,333.5954,343.0437,354.6751,369.0051,386.7426,408.8883,436.9012,330.0,473.0,587.7379,22.819900000000075,45.43349999999998,11.722100000000012
69,69,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,0.9,323.0509,317.5221,313.2438,310.0906,307.9711,306.822,306.6047,307.3054,308.9363,311.5378,315.1825,319.9808,326.0877,333.7145,343.1447,354.7586,369.0712,386.7915,408.9204,436.917,327.0,471.0,610.5578,22.613599999999906,22.613599999999906,11.722100000000012
70,70,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,471.0,0.0,352.188,634.3226,11.87299999999999
71,71,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,,,,,,,,,,,,,,,,,,,,,,,0.1,428.5462,392.4484,362.9761,339.1559,320.3294,305.923,295.3617,288.0728,283.5402,281.3703,281.349,283.4727,287.9477,295.16,305.6187,319.8893,338.5398,362.135,391.3209,427.0473,323.0,473.0,352.188,94.1554,282.1346,11.87299999999999
72,72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,,,,,,,,,,,,,,,,,,,,,,,0.2,319.2175,316.2281,313.5509,310.8785,308.0989,305.2857,302.6599,300.5379,299.2784,299.2393,300.7505,304.1042,309.5588,317.3554,327.7427,341.0128,357.5512,377.9114,402.9306,433.9205,321.0,472.0,446.3434,31.89240000000001,187.9792,11.87299999999999
73,73,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,,,,,,,,,,,,,,,,,,,,,,,0.3,315.6519,311.3908,308.0322,305.4455,303.5533,302.3301,301.7986,302.0245,303.1101,305.1873,308.4128,312.9651,319.0465,326.8907,336.7786,349.0648,364.2193,382.8932,406.0229,435.0039,322.0,473.0,478.2358,22.954600000000028,156.08679999999998,11.87299999999999
74,74,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,,,,,,,,,,,,,,,,,,,,,,,0.4,316.2441,311.6606,308.1103,305.4936,303.7454,302.8312,302.7444,303.5057,305.1618,307.7864,311.4814,316.3804,322.6554,330.5263,340.2776,352.2832,367.045,385.2549,407.8949,436.4069,324.0,473.0,501.1904,21.599800000000016,133.13219999999995,11.87299999999999
75,75,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,0.5,317.9286,313.0989,309.372,306.6476,304.8571,303.958,303.9324,304.7857,306.5475,309.2735,313.0485,317.9917,324.2636,332.0776,341.7163,353.5566,368.1079,386.0731,408.4467,436.6831,324.0,473.0,522.7902,21.523599999999988,111.53239999999994,11.87299999999999
76,76,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,,,,,,,,,,,,,,,,0.6,318.0851,313.406,309.818,307.2166,305.5303,304.7158,304.7549,305.6539,307.4428,310.1776,313.943,318.858,325.083,332.8318,342.3885,354.1322,368.5757,386.4259,408.6812,436.7994,327.0,473.0,544.3138,21.925499999999943,90.00879999999995,11.87299999999999
77,77,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,0.7,320.5265,315.3837,311.4181,308.5173,306.6009,305.6155,305.5314,306.3428,308.0686,310.7549,314.4787,319.353,325.5349,333.2363,342.7407,354.4281,368.8125,386.6022,408.7973,436.8567,329.0,472.0,566.2393,22.31260000000009,68.08330000000001,11.87299999999999
78,78,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,,,,,,,,,,,,,,,,,,,,,,,0.8,322.2345,316.8552,312.6949,309.6304,307.574,306.4668,306.2755,306.9915,308.6315,311.239,314.8882,319.6892,325.7953,333.4148,342.8269,354.4074,368.6658,386.305,408.3176,436.1502,328.0,473.0,588.5519,22.86559999999997,45.77069999999992,11.87299999999999
79,79,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,,,,,,,,,,,,,,,,,,,,,,,0.9,321.5611,316.4674,312.5466,309.6725,307.7569,306.7438,306.6057,307.3416,308.9766,311.5629,315.1826,319.9532,326.0349,333.6424,343.0611,354.6721,368.9903,386.724,408.8723,436.8921,329.0,472.0,611.4175,22.905099999999948,22.905099999999948,11.87299999999999
80,80,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,472.0,472.0,0.0,351.9419,634.1256,11.720899999999972
81,81,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,,,,,,,,,,,,,,,,,,,,,,,0.1,427.7969,391.8848,362.5557,338.848,320.1094,305.7709,295.2609,288.0103,283.5064,281.3597,281.3597,283.5064,288.0103,295.2609,305.7709,320.1094,338.848,362.5557,391.8848,427.7969,324.0,471.0,351.9419,93.4538,282.1837,11.720899999999972
82,82,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,,,,,,,,,,,,,,,,,,,,,,,0.2,319.9761,316.7808,313.9337,311.127,308.2468,305.3631,302.6919,300.5439,299.2712,299.2251,300.7286,304.0664,309.4894,317.2305,327.5302,340.6721,357.0333,377.1576,401.8692,432.4576,323.0,473.0,445.3957,32.46950000000004,188.7299,11.720899999999972
83,83,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,,,,,,,,,,,,,,,,,,,,,,,0.3,317.2497,312.6469,309.0011,306.1764,304.0903,302.712,302.0585,302.19,303.2034,305.2266,308.4136,312.9423,319.0162,326.8717,336.794,349.1422,364.3911,383.1965,406.5003,435.7074,326.0,472.0,477.8652,22.9264,156.26039999999995,11.720899999999972
84,84,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,,,,,,,,,,,,,,,,,,,,,,,0.4,319.4612,314.2163,310.1117,307.0365,304.9155,303.7038,303.3846,303.9676,305.4893,308.0132,311.6321,316.471,322.6937,330.5124,340.2043,352.1363,366.8036,384.8915,407.3738,435.6808,325.0,473.0,500.7916,21.77819999999997,133.33399999999995,11.720899999999972
85,85,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,,,,,,,,,,,,,,,,,,,,,,,0.5,318.8606,313.9815,310.21,307.4361,305.5854,304.6146,304.5076,305.2736,306.9468,309.5873,313.2834,318.1566,324.3691,332.1351,341.7375,353.553,368.0904,386.0512,408.4279,436.6725,325.0,472.0,522.5698,21.54560000000004,111.55579999999998,11.720899999999972
